code_etab;secteur;cisco;commune;zap;fokontany;nom_etab;x;y;resultat_global;nb_ENF;nb_Ens_foncts;nb_PA_NonFonct;nb_PA_Fonct;nb_Benevoles;effectif_total_Personnels;LAPEN;MAPEN;BAC;BTS;M1;M2;INGENIEUR;DEA;DOCTORAT;Inf_Bacc;Nom_prenoms_DIR;Contact_DIR;adresse_Etab;nb_classe_petite_section;nb_classe_moyenne_section;nb_classe_grande_section;nb_classe_12em;nb_classe_11em;nb_classe_10em;nb_classe_9em;nb_classe_8em;nb_classe_7em;nb_classe_6em;nb_classe_5em;nb_classe_4em;nb_classe_3em;nb_seconde;nb_Pr_A;nb_Pr_C;nb_Pr_D;nb_Pr_L;nb_Pr_OSE;nb_Pr_S;nb_Pr_tot;nb_T_A;nb_Pr_T_C;nb_T_D;nb_T_L;nb_T_S;nb_T_OSE;nb_T_tot;taux-bacc-A1;taux-bacc-A2;taux-bacc-C;taux-bacc-D;taux-bacc-L;taux-bacc-OSE;taux-bacc-S;Montant_caisse-ecole;rapport_utilisation_caisse_ecole
111051002;Privée;ANTSIRABE II;AMBOHIBARY;AMBOHIBARY;MADERA AMBOHIMADINIKA;ECOLE PRIVEE CATHOLIQUE AMBOHIMADINIKA;47,05580147;-19,63796846;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111031002;Privée;ANTSIRABE II;AMBANO;AMBANO;AMBOHITSARATELO;ECOLE PRIVEE CATHOLIQUE AMBOHIMANDROSO;47,07111479;-19,74033293;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111021001;Privée;ANTSIRABE II;ALATSINAINY IBITY;ALATSINAINY IBITY;AMBALAVAO;ECOLE PRIVEE CATHOLIQUE ANIVORANO;46,98648687;-20,03457924;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111031015;Privée;ANTSIRABE II;AMBANO;AMBANO;ANKERAMBE;ECOLE PRIVEE CATHOLIQUE ANKERAMBE;47,01719832;-19,72573547;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111051003;Privée;ANTSIRABE II;AMBOHIBARY;AMBOHIBARY;KIANJASOA ATSIMONDAPA;ECOLE PRIVEE CATHOLIQUE ANKOFAFA II;47,0451403;-19,60401433;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111061002;Privée;ANTSIRABE II;AMBOHIDRANANDRIANA;AMBOHIDRANANDRIANA;ANOSIBE;ECOLE PRIVEE CATHOLIQUE ANOSIBE;47,19670928;-19,89344467;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111051026;Privée;ANTSIRABE II;AMBOHIBARY;AMBOHIBARY;ANOSY ATSOFIMBATO;ECOLE PRIVEE CATHOLIQUE ANOSY;47,09087348;-19,61696681;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111091004;Privée;ANTSIRABE II;ANDRANOMANELATRA;ANDRANOMANELATRA;TSARAVAVAKA;ECOLE PRIVEE CATHOLIQUE ANTOKO IANDRAINA;47,07188936;-19,83737797;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111051004;Privée;ANTSIRABE II;AMBOHIBARY;AMBOHIBARY;INANOBE MANERINERINA;ECOLE PRIVEE CATHOLIQUE ATSINANAN'INANO;47,09031592;-19,51300484;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111201013;Privée;ANTSIRABE II;VINANINKARENA;VINANINKARENA;ANKARINOMBY;ECOLE PRIVEE CATHOLIQUE BIENHEUREUX PIERRE FRANCOIS JAMET;47,041988;-19,9608385;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111031021;Privée;ANTSIRABE II;AMBANO;AMBANO;ANTANETIBE;ECOLE PRIVEE CATHOLIQUE FIHAVANANA MAHATSINJO;47,0449733;-19,75498224;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111121006;Privée;ANTSIRABE II;ANTSOANTANY;ANTSOATANY;ANTSOANTANY;ECOLE PRIVEE CATHOLIQUE FO MASIN'I JESOA;47,15930819;-19,71142531;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111051005;Privée;ANTSIRABE II;AMBOHIBARY;AMBOHIBARY;MORODRANO TRAFONOMBY;ECOLE PRIVEE CATHOLIQUE KIANJASOA NORD;47,11218732;-19,54547755;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111031018;Privée;ANTSIRABE II;AMBANO;AMBANO;TSARAFARA;ECOLE PRIVEE CATHOLIQUE MARIA MANJAKA;47,06998081;-19,8003469;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111011001;Privée;ANTSIRABE II;ALAKAMISY;ALAKAMISY;MAROFANGADY;ECOLE PRIVEE CATHOLIQUE MAROFANGADY;46,96379229;-19,78319593;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111011002;Privée;ANTSIRABE II;ALAKAMISY;ALAKAMISY;TSARATANANA;ECOLE PRIVEE CATHOLIQUE MORAFENO;47,05366963;-19,94848778;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111071002;Privée;ANTSIRABE II;AMBOHIMIARIVO;AMBOHIMIARIVO;AMBATOLAHIMARINA;ECOLE PRIVEE CATHOLIQUE NOTRE DAME DE LA SALETTE MAROFANGADY;47,15575974;-19,827168;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111131003;Privée;ANTSIRABE II;BELAZAO;BELAZAO;ANJANAMIAKATRA;ECOLE PRIVEE CATHOLIQUE NOTRE DAME DE LOURDES VINANINONY;46,98849045;-19,89295955;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111101030;Privée;ANTSIRABE II;ANTANAMBAO;ANTANAMBAO;SOAVIMBAHOAKA;ECOLE PRIVEE CATHOLIQUE SACRE COEUR AMBOHIMANDROSO;47,4394027;-19,94622791;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111191004;Privée;ANTSIRABE II;TSARAHONENANA SAHANIVOTRY;TSARAHONENANA;SAHANIVOTRY;ECOLE PRIVEE CATHOLIQUE SAHANIVOTRY;47,28039971;-20,02031565;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111141016;Privée;ANTSIRABE II;MANANDONA;MANANDONA;MAHARIVO;ECOLE PRIVEE CATHOLIQUE SAINT ANICET MAHARIVO;47,04169413;-20,02761461;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111151003;Privée;ANTSIRABE II;MANDROSOHASINA;MANDROSOHASINA;BETAMPONA MAHAVOKATRA;ECOLE PRIVEE CATHOLIQUE SAINT AUGUSTIN ANDRANOMANGAMANGA;47,13158531;-19,49406936;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111101025;Privée;ANTSIRABE II;ANTANAMBAO;ANTANAMBAO;AMBATOMANGA;ECOLE PRIVEE CATHOLIQUE SAINT AUGUSTIN MANGALAZA ANOSY;47,45667828;-19,96823119;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111111003;Privée;ANTSIRABE II;ANTANIMANDRY;ANTANIMANDRY;ANTANIMANDRY;ECOLE PRIVEE CATHOLIQUE SAINT BLAISE ANTANIMANDRY;46,95967205;-19,84199723;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111091031;Privée;ANTSIRABE II;ANDRANOMANELATRA;ANDRANOMANELATRA;MIARINARIVO BEMOLOLO;ECOLE PRIVEE CATHOLIQUE SAINT CHARLES ECOLE VERTE KIANJAVOLASOA;47,09657883;-19,80111524;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111101026;Privée;ANTSIRABE II;ANTANAMBAO;ANTANAMBAO;AMBATOBE FISAHANANA;ECOLE PRIVEE CATHOLIQUE SAINT ETIENNE AMBATOMBOAHANGY;47,45338848;-20,0539487;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111041010;Privée;ANTSIRABE II;AMBATOMENA;AMBATOMENA;AMBOLAVOLA;ECOLE PRIVEE CATHOLIQUE SAINT EVARISTE AMBOHIDAVA;47,30706301;-19,79764428;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111201010;Privée;ANTSIRABE II;VINANINKARENA;VINANINKARENA;AMPANDROTRARANA;ECOLE PRIVEE CATHOLIQUE SAINT FRANCOIS D'ASSISE;47,06369199;-19,98863598;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111151006;Privée;ANTSIRABE II;MANDROSOHASINA;MANDROSOHASINA;TONGASOA AMBANIMASO;ECOLE PRIVEE CATHOLIQUE SAINT FRANCOIS D'ASSISE AMBANIMASO;47,17420632;-19,56463169;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111181002;Privée;ANTSIRABE II;SOANINDRARINY;SOANINDRARINY;ANTAMBIAZONA;ECOLE PRIVEE CATHOLIQUE SAINT FRANCOIS D'ASSISE MANANETIVOHITRA;47,29178;-19,8772;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111091005;Privée;ANTSIRABE II;ANDRANOMANELATRA;ANDRANOMANELATRA;AMBEROBE;ECOLE PRIVEE CATHOLIQUE SAINT FRANCOIS REGIS AMBEROBE;47,15979757;-19,79920329;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111181005;Privée;ANTSIRABE II;SOANINDRARINY;SOANINDRARINY;EST TENDRO;ECOLE PRIVEE CATHOLIQUE SAINT FRANCOIS XAVIER AMBOHIKELY;47,28781452;-19,91374169;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111041017;Privée;ANTSIRABE II;AMBATOMENA;AMBATOMENA;AMBODIVATO;ECOLE PRIVEE CATHOLIQUE SAINT FRANÇOIS XAVIER ANDAPA;47,34672709;-19,80866663;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111101014;Privée;ANTSIRABE II;ANTANAMBAO;ANTANAMBAO;SOANAKAMBANA;ECOLE PRIVEE CATHOLIQUE SAINT GREGOIRE ANDRIATSIBABO;47,41263455;-20,03405509;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111051007;Privée;ANTSIRABE II;AMBOHIBARY;AMBOHIBARY;KIANJASOA ATSIMONDAPA;ECOLE PRIVEE CATHOLIQUE SAINT HENRIETTE KIANJASOA ANTSIMONDA;47,05713456;-19,58610532;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111011006;Privée;ANTSIRABE II;ALAKAMISY;ALAKAMISY;AMBOHITROMBY;ECOLE PRIVEE CATHOLIQUE SAINT JEAN ANDEMPOMBE;46,98680472;-19,74066471;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111111004;Privée;ANTSIRABE II;ANTANIMANDRY;ANTANIMANDRY;MASINILOHARANO;ECOLE PRIVEE CATHOLIQUE SAINT JEAN BATISTE MASINILOHARANO;46,9549729;-19,82754566;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111081003;Privée;ANTSIRABE II;AMBOHITSIMANOVA;AMBOHITSIMANOVA;SOAVINA;ECOLE PRIVEE CATHOLIQUE SAINT JEAN SOAMIAKATRA;47,12123095;-19,92228249;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111101001;Privée;ANTSIRABE II;ANTANAMBAO;ANTANAMBAO;INDROAMITA;ECOLE PRIVEE CATHOLIQUE SAINT JOSEPH AMBATOHARANANA;47,36827;-19,98107;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111041003;Privée;ANTSIRABE II;AMBATOMENA;AMBATOMENA;AMBOLAVOLA;ECOLE PRIVEE CATHOLIQUE SAINT JOSEPH AMBOVONA;47,30706301;-19,79764428;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111161001;Privée;ANTSIRABE II;MANGARANO;MANGARANO;SAHATANY;ECOLE PRIVEE CATHOLIQUE SAINT JOSEPH ANDAVAPANANINA;46,94885098;-20,04109334;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111081004;Privée;ANTSIRABE II;AMBOHITSIMANOVA;AMBOHITSIMANOVA;ANTANAMALAZA;ECOLE PRIVEE CATHOLIQUE SAINT JOSEPH ANTANAMALAZA;47,12023865;-20,00349834;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111191002;Privée;ANTSIRABE II;TSARAHONENANA SAHANIVOTRY;TSARAHONENANA;MAROMANDRAISOA;ECOLE PRIVEE CATHOLIQUE SAINT JOSEPH ANTANETIBE;47,21412411;-20,03263337;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111181009;Privée;ANTSIRABE II;SOANINDRARINY;SOANINDRARINY;BEMASOANDRO;ECOLE PRIVEE CATHOLIQUE SAINT JOSEPH BEMASOANDRO;47,32422524;-19,86360325;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111041025;Privée;ANTSIRABE II;AMBATOMENA;AMBATOMENA;MITSINJOARIVO BETAMPONA;ECOLE PRIVEE CATHOLIQUE SAINT JOSEPH BETAMPONA;47,2685566;-19,79313725;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111101028;Privée;ANTSIRABE II;ANTANAMBAO;ANTANAMBAO;TSARASAOTRA;ECOLE PRIVEE CATHOLIQUE SAINT JOSEPH BOTRARO;47,43100095;-19,87866176;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111101006;Privée;ANTSIRABE II;ANTANAMBAO;ANTANAMBAO;SOANIERANA;ECOLE PRIVEE CATHOLIQUE SAINT JOSEPH MAHATSINJO;47,37188;-19,94682;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111101021;Privée;ANTSIRABE II;ANTANAMBAO;ANTANAMBAO;SOAMIAKATRA;ECOLE PRIVEE CATHOLIQUE SAINT JOSEPH MORARANO;47,38382846;-19,86524675;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111191003;Privée;ANTSIRABE II;TSARAHONENANA SAHANIVOTRY;TSARAHONENANA;SOAVINARIVO;ECOLE PRIVEE CATHOLIQUE SAINT JOSEPH SOAVINARIVO;47,30459684;-19,97085708;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111101029;Privée;ANTSIRABE II;ANTANAMBAO;ANTANAMBAO;SOAMIAMPITA;ECOLE PRIVEE CATHOLIQUE SAINT JULES MORAFENO;47,37786827;-19,96602617;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111041004;Privée;ANTSIRABE II;AMBATOMENA;AMBATOMENA;ANOSY;ECOLE PRIVEE CATHOLIQUE SAINT LOUIS AMBATOMITSANGANA;47,27270624;-19,82230651;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111071003;Privée;ANTSIRABE II;AMBOHIMIARIVO;AMBOHIMIARIVO;AMBOHIKAMBANA;ECOLE PRIVEE CATHOLIQUE SAINT LOUIS DE GONZAGUE AMBATODIDY;47,20419502;-19,80241298;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111041005;Privée;ANTSIRABE II;AMBATOMENA;AMBATOMENA;AMPANATAOVANA;ECOLE PRIVEE CATHOLIQUE SAINT LOUIS DE GONZAGUE ANDROIFATAKA;47,35917027;-19,80594717;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111041006;Privée;ANTSIRABE II;AMBATOMENA;AMBATOMENA;TSARAFIERANA NORD;ECOLE PRIVEE CATHOLIQUE SAINT LOUIS DE GONZAGUE TSARAFIERANA;47,24392559;-19,96916517;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111021009;Privée;ANTSIRABE II;ALATSINAINY IBITY;ALATSINAINY IBITY;ANTANETINILAPA;ECOLE PRIVEE CATHOLIQUE SAINT LOUIS MANITRA;46,9609651;-20,05456287;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111191022;Privée;ANTSIRABE II;TSARAHONENANA SAHANIVOTRY;TSARAHONENANA;MAROMANDRAISOA;ECOLE PRIVEE CATHOLIQUE SAINT MARTIN SOAMIRINDRA;47,29285609;-19,96491192;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111111005;Privée;ANTSIRABE II;ANTANIMANDRY;ANTANIMANDRY;ANDRIANANA;ECOLE PRIVEE CATHOLIQUE SAINT MICHEL ANDRIANANA;46,96016055;-19,87003152;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111101015;Privée;ANTSIRABE II;ANTANAMBAO;ANTANAMBAO;AMBATOMANGA;ECOLE PRIVEE CATHOLIQUE SAINT PAUL AMBATOMANGA;47,46518;-19,96087;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111041007;Privée;ANTSIRABE II;AMBATOMENA;AMBATOMENA;AMBOLAVOLA;ECOLE PRIVEE CATHOLIQUE SAINT PAUL ANDRIAMPISAKA;47,30706301;-19,79764428;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111051008;Privée;ANTSIRABE II;AMBOHIBARY;AMBOHIBARY;KIANJASOA ATSIMONDAPA;ECOLE PRIVEE CATHOLIQUE SAINT PAUL MANGABE;47,07747769;-19,57869621;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111161002;Privée;ANTSIRABE II;MANGARANO;MANGARANO;MANINARIVO;ECOLE PRIVEE CATHOLIQUE SAINT PAUL MORAFENO;46,96931565;-19,93039011;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
111181008;Privée;ANTSIRABE II;SOANINDRARINY;SOANINDRARINY;FIERENANTSOA;ECOLE PRIVEE CATHOLIQUE SAINT PIERRE ANDRANOMAVO;47,22528;-19,9359;73,24%;0;0;0;0;0;0;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
